,Unnamed: 0,station,Cluster,lon_x,lat_x,color,site_x,11,21_x,22_x,23_x,24_x,41,42,43,52,71,81,82,90,95,31,Unnamed: 0_x,elev,std,variance,skew,med_dist,lon_y,lat_y,site_y,19,25,21_y,23_y,24_y,27,28,22_y,26,Unnamed: 0_y,firstmode_count,firstmode_class,firstmode_val,secondmode_count,secondmode_class,secondmode_val,thirdmode_count,thirdmode_class,thirdmode_val,sum_total
20,20,MIAM,2,-94.84437,36.88832,green,83,1.6402319531509644,4.482059157221604,5.3607650786738335,2.7309503890716145,0.9640839340354576,6.136043273473224,0.0017190203875817,0.3134347173357475,0.0713393460846445,0.2902279421033933,53.76837919297724,14.337203039228044,7.586609977194329,0.6050951764287924,1.7118578026335391,82,247,27.280876174277378,743.9828480758741,1.2498687991374835,240.0,-94.84437,36.88832,82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,187671.0,Pasture/Hay,81,50042.0,Cultivated Crops,82,26480.0,Woody Wetlands,90,349036.0
21,21,MTHE,2,-94.82275,34.31072,green,86,0.157296224031081,4.262756322649223,0.6661452110605892,0.0862407348512848,0.0186234145027691,12.942413537216746,43.34528097002203,12.49917627205084,14.951163676892351,8.35073906304169,2.6625752457574428,0.0,0.027791864719517,0.0229211255418697,0.0068763376625609,85,284,75.523302987537,5701.752402600586,0.6512257354130031,317.0,-94.82275,34.31072,85,96.06118546845124,1.18546845124283,0.9177820267686424,0.3441682600382409,0.2676864244741873,0.0764818355640535,0.3824091778202677,0.3824091778202677,0.3824091778202677,85,151285.0,Evergreen Forest,42,52183.0,Shrub/Scrub,52,45172.0,Deciduous Forest,41,349023.0
22,22,NOWA,2,-95.60795,36.74374,green,91,2.844781892414584,4.211732683905164,1.737124847790273,0.5280424038392666,0.1249194183797722,23.6934317026001,0.3443879378268032,0.1002793496167896,0.7002363727526681,7.819210658262301,53.09591003509777,1.6480194828450685,2.6952224052718288,0.3953871499176277,0.0613136594799799,90,206,22.13049011419499,489.5856553383048,0.2136102997531637,183.0,-95.60795,36.74374,90,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,185318.0,Pasture/Hay,81,82696.0,Deciduous Forest,41,27291.0,Grassland/Herbaceous,71,349025.0
23,23,OKMU,2,-95.91473,35.58211,green,98,0.9160353462997558,5.611683533713081,3.1564108147757617,1.5945375984229408,0.5710536268925285,35.17896643018418,0.0392545644175998,0.1335228249532956,1.4635935404751808,4.721722387135964,40.837354299664185,2.7544096915794665,2.4489690662571206,0.5401084228260994,0.0323778524028377,97,205,24.28754338617606,589.6757329899077,0.5061343249394514,197.0,-95.91473,35.58211,97,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,142524.0,Pasture/Hay,81,122776.0,Deciduous Forest,41,19585.0,Developed Open Space,21,349004.0
24,24,PORT,2,-95.55976,35.8257,green,102,5.65427924701298,2.7262829145296696,1.6790349846709265,0.6315005300707716,0.0618893441448669,20.997965674335976,0.0770751554396722,0.0865304719062491,1.37933010515458,2.680152431162431,41.93748030142403,20.86931606544225,0.2756368012377869,0.2876708403770666,0.6558551330907424,101,193,18.14158390451852,329.00031698449214,0.5739678118961875,204.0,-95.55976,35.8257,101,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,146366.0,Pasture/Hay,81,73285.0,Deciduous Forest,41,72836.0,Cultivated Crops,82,349010.0
25,25,PRES,2,-95.9886,35.7247,green,103,0.5389623041569724,4.109981547489427,1.0985547443582309,0.7891027036939404,0.1690525036962327,48.537552578193946,0.03438356007381,0.0429794500922625,1.2277796243023005,14.253991358265235,28.304260123093144,0.1765022750455582,0.4206255515696095,0.2799394849342701,0.0163321910350597,102,300,22.993058835091915,528.4936109640536,0.3960376694377266,386.0,-95.9886,35.7247,102,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,169398.0,Deciduous Forest,41,98783.0,Pasture/Hay,81,49747.0,Grassland/Herbaceous,71,349004.0
26,26,PRYO,2,-95.27138,36.36914,green,104,0.8675422310848289,3.613995278369892,2.6837080840725203,1.5903985880950746,0.5091223727337322,10.7677806046437,0.0025785601320222,0.0375323752549909,0.6503701666322859,1.570056613720232,72.65035870636504,4.8279240871897136,0.145258887437255,0.0595933897178482,0.0237800545508721,103,201,28.63432209718704,819.6341632390947,0.8309205566526405,187.0,-95.27138,36.36914,103,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,253573.0,Pasture/Hay,81,37583.0,Deciduous Forest,41,16851.0,Cultivated Crops,82,349032.0
27,27,SALL,2,-94.79805,35.43815,green,109,5.905781425055229,4.246168305171678,3.230400261320298,1.6364037513216447,0.4782276065410304,23.350630521179266,0.1375369988853772,2.5040329859569,0.874219549165179,1.7994424020836854,53.61134909469136,0.1733539256784442,1.5418470645879476,0.2498588813084353,0.2607472270535277,108,157,61.28709041207639,3754.776442159181,1.4107310870999148,135.0,-94.79805,35.43815,108,98.75730994152046,0.0,0.1096491228070175,0.2923976608187134,0.3654970760233917,0.1096491228070175,0.1461988304093567,0.1827485380116958,0.0365497076023391,108,187102.0,Pasture/Hay,81,81493.0,Deciduous Forest,41,20611.0,Open Water,11,348997.0
28,28,STIG,2,-95.18116,35.26527,green,116,3.096106515691123,2.517627980138617,1.3787215022677848,0.668158467017555,0.2466914408671161,22.670399032717416,0.1928261785175019,1.913362882822998,1.193631292279217,6.919967107807884,53.88302642549546,2.6752125242465308,0.5962426114337614,0.3360848549792418,1.7119411837177918,115,173,53.001467082028746,2808.1618250112083,2.115378315978193,164.0,-95.18116,35.26527,115,96.7870036101083,0.2527075812274368,1.0108303249097472,0.2166064981949458,0.5415162454873645,0.2527075812274368,0.6859205776173285,0.2166064981949458,0.0361010830324909,115,188062.0,Pasture/Hay,81,79124.0,Deciduous Forest,41,24152.0,Grassland/Herbaceous,71,349019.0
29,29,TAHL,2,-94.98671,35.97235,green,120,0.6008131176098124,5.380959066204047,2.9997679262635844,1.5652084222710565,0.5641397370404009,33.44297146066064,1.0343039363716846,3.405467198812699,0.942620484948156,2.1290616485257585,46.72303288857309,0.0203422657845954,0.9494967438049204,0.1466935222776461,0.0951215808519111,119,290,47.90978132965015,2294.5354967200096,-0.1133769970556102,313.0,-94.98671,35.97235,119,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,163076.0,Pasture/Hay,81,116725.0,Deciduous Forest,41,18781.0,Developed Open Space,21,349027.0
30,30,TALA,2,-95.74515,36.57431,green,121,0.8326074997707895,2.4594297240304392,0.7039630512514898,0.2329352709269276,0.0323759970661043,9.763511964793253,0.0,0.0037246722288438,0.5555491885944807,27.097850004584213,56.51273264875768,1.6600577610708718,0.0206289538828275,0.0595947556615017,0.0650385073805812,120,228,22.10458806577545,488.4398532696374,0.7485842358312033,243.0,-95.74515,36.57431,120,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,197243.0,Pasture/Hay,81,94578.0,Grassland/Herbaceous,71,34077.0,Deciduous Forest,41,349024.0
31,31,TULL,2,-95.4133,35.8397,green,125,5.38943773351365,4.349084282668989,3.35973135902079,1.9153849680243888,0.8034015632521145,27.123398354230176,0.1343777935682031,0.248412680220964,1.0618424370229445,3.0674811469961263,37.26562679074885,12.461033305063378,1.953492103513879,0.715439979829005,0.1518555023265409,124,189,22.10963563868321,488.6630100186871,1.4163424846014867,196.0,-95.4133,35.8397,124,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,130063.0,Pasture/Hay,81,94665.0,Deciduous Forest,41,43491.0,Cultivated Crops,82,349016.0
32,32,VALL,2,-95.114913,33.938606,green,127,3.038907529075348,1.7655806330532051,1.388797359365285,0.5733409358551548,0.1676184145303675,14.98336709578891,1.9836278355448456,9.191219660350653,1.2337861418252356,1.8395046517691624,46.716828029237234,5.449460899065062,9.945072734930818,0.9710406954588304,0.7518473841498882,126,120,21.47896489507758,461.1826246691205,0.9329650626775776,104.0,-95.114913,33.938606,126,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,163045.0,Pasture/Hay,81,52293.0,Deciduous Forest,41,34709.0,Woody Wetlands,90,349007.0
33,33,VINI,2,-95.22094,36.77536,green,129,0.3865130165206379,1.850047848535033,1.026308098722702,0.1913941401303084,0.0071629543461941,12.719687809797776,0.2019953125626758,0.0151854632139316,0.6426602639405418,3.574027700577048,75.67833177658459,3.5304769381521868,0.1272140691884086,0.0323765536447976,0.0166180540831704,128,236,21.946166712464752,481.4635016331281,0.1751142796726377,229.0,-95.22094,36.77536,128,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,264131.0,Pasture/Hay,81,44394.0,Deciduous Forest,41,12474.0,Grassland/Herbaceous,71,349018.0
34,34,WEB3,2,-95.149933,35.515148,green,136,5.70256363240468,2.8636014623133432,1.6614332045978064,0.8151021671117019,0.1558578484740829,32.11846342497622,0.0859510193790898,4.222200575298823,0.721415555988494,2.88938676812707,32.9854227071133,11.682462554005893,3.318282354828729,0.6380430671907769,0.1398136581899861,135,146,38.2548207545377,1462.9147450207695,1.4663518177791723,110.0,-95.149933,35.515148,135,99.8926270579814,0.0,0.0,0.0357909806728704,0.0,0.0715819613457408,0.0,0.0,0.0,135,115131.0,Pasture/Hay,81,112105.0,Deciduous Forest,41,40776.0,Cultivated Crops,82,349036.0
35,35,WEBB,2,-95.13209,35.47298,green,137,6.485755463294854,2.631435685408196,1.5495213617908892,0.779631587543086,0.1515711539177848,29.363830939425977,0.0315176312494448,1.7440711037760988,0.4701857534576274,3.484130872665905,34.443613525075136,11.9746942073459,4.573208294294449,2.1523676904166344,0.1644647303380122,136,145,35.32248860596873,1247.236388924556,1.5100025902402814,108.0,-95.13209,35.47298,136,99.92841803865426,0.0,0.0,0.0357909806728704,0.0,0.0357909806728704,0.0,0.0,0.0,136,120212.0,Pasture/Hay,81,102483.0,Deciduous Forest,41,41793.0,Cultivated Crops,82,349011.0
36,36,WEBR,2,-95.1233,35.489,green,138,6.822948302141948,2.658525963533012,1.5841135954708505,0.8045199812049464,0.1527098112472351,29.60622070435609,0.0833743997616237,3.6679005695818097,0.6148503844963727,2.788028467630104,33.26724503478231,11.830569467206068,3.942950135805724,2.0230468615698456,0.1529963212120517,137,145,38.36270390656616,1471.1755425001795,1.603497157462641,108.0,-95.1233,35.489,137,99.85632183908046,0.0,0.0,0.035919540229885,0.035919540229885,0.0718390804597701,0.0,0.0,0.0,137,116112.0,Pasture/Hay,81,103334.0,Deciduous Forest,41,41292.0,Cultivated Crops,82,349028.0
37,37,WEST,2,-94.64496,36.011,green,139,0.1025708612800729,4.420001890971186,0.8007976460273847,0.4375019697616517,0.182507370489962,41.26041824844496,0.2269165422732338,1.5334057250585198,1.6778071610505776,1.927358055393995,47.163113455406034,0.0,0.1231996378503668,0.0226343520701836,0.1217670839218742,138,348,45.968886785749405,2112.391332182319,0.4249232210856661,362.0,-94.64496,36.011,138,99.59138187221396,0.0,0.0,0.1485884101040119,0.0371471025260029,0.1114413075780089,0.0371471025260029,0.0371471025260029,0.0371471025260029,138,164612.0,Pasture/Hay,81,144010.0,Deciduous Forest,41,15427.0,Developed Open Space,21,349027.0
0,0,BIXB,3,-95.86621,35.96305,red,16,4.9054495444387145,11.76322273795198,11.55005443814108,10.01031459515214,2.302733367715317,19.851011403357973,0.0051572975760701,0.0793650793650793,1.1432009626955475,2.7763451951177585,29.55704544152198,4.7853991175290815,0.6114262792963154,0.2704716062116784,0.3888029339292877,15,184,23.32495207651525,543.8610083995367,0.4896437033151086,157.0,-95.86621,35.96305,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,103160.0,Pasture/Hay,81,69284.0,Deciduous Forest,41,41056.0,Developed Open Space,21,349020.0
1,1,NORM,3,-97.4836,35.2556,red,90,1.474405624860324,7.480903782569579,13.11034834480348,16.464291649237012,4.592547174676668,7.442797302175793,0.0570164631455896,0.0681905438625645,0.4865022835236747,34.67775670301585,3.915225974293884,8.989118164471007,0.0656119098509549,0.3163124387574422,0.85897164075617,89,360,23.7612217689895,564.3960150965592,0.23812431365063,355.0,-97.4836,35.2556,89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,121033.0,Grassland/Herbaceous,71,57464.0,Developed Medium Intensity,23,45758.0,Developed Low Intensity,22,349022.0
2,2,NRMN,3,-97.46488,35.23611,red,92,1.4547402986272089,7.663962727473302,12.269732977647372,13.930205703773956,4.112642802087124,9.63475330733502,0.1813769172800912,0.0845279472316381,0.4724968982541397,35.84214190952931,4.912363143522724,8.358238036430112,0.0595993661836634,0.3057332871056198,0.7174846775187179,91,357,24.066734394597788,579.0034703917594,0.2577412188665227,351.0,-97.46488,35.23611,91,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,125088.0,Grassland/Herbaceous,71,48616.0,Developed Medium Intensity,23,42821.0,Developed Low Intensity,22,348997.0
3,3,OKCE,3,-97.46414,35.47226,red,94,1.125694426537623,9.883132920187148,19.035381014185067,29.169209435319125,18.188746493844352,8.286130951869328,0.3269069332347742,0.080222560303012,0.4415105908105057,11.810479931467013,0.8303034991361748,0.6291740800907661,0.0048706554469685,0.0498525910454432,0.1383839165226958,93,355,25.62369791204946,656.3417257011617,0.024901518678693,350.0,-97.46414,35.47226,93,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,101809.0,Developed Medium Intensity,23,66439.0,Developed Low Intensity,22,63484.0,Developed High Intensity,24,349029.0
4,4,OKCN,3,-97.5107,35.5556,red,95,3.5189859635953136,10.651794591156406,17.531609845825898,28.357032957902245,13.61092885528378,11.110219728898835,0.4355038808553066,0.1578701568100486,0.6555479469716722,12.722157119485647,0.9515186765266274,0.1868082436300394,0.0131797227100948,0.0378200738637503,0.0590222364843376,94,362,29.38170098257591,862.9788733822874,-0.0565819905242385,363.5,-97.5107,35.5556,94,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,98972.0,Developed Medium Intensity,23,61189.0,Developed Low Intensity,22,47505.0,Developed High Intensity,24,349021.0
5,5,OKCW,3,-97.58245,35.47112,red,96,3.150822302446852,8.528451091627986,19.10664145321185,34.930662999255055,22.85972150593089,1.3744198040226925,0.0742077817890092,0.0123202108761675,0.1166122285255859,6.796172139132429,0.2879491146639161,2.630794796859779,0.0114606612801558,0.0796515958970832,0.0401123144805455,95,366,26.699335723298088,712.6021901793406,-0.0214308813293501,363.0,-97.58245,35.47112,95,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,121915.0,Developed Medium Intensity,23,79785.0,Developed High Intensity,24,66686.0,Developed Low Intensity,22,349020.0
6,6,TULN,3,-95.93883,36.19666,red,126,1.871335980882631,13.051501137529298,20.843147030676043,15.424839972263769,11.393917513366686,18.38041042744741,0.0085959392782849,0.1326639961948642,0.7226319619944872,2.595687130732775,12.423424507595945,0.9759256393946166,1.5928275482661989,0.2773623073793273,0.3057289069976676,125,209,28.589989678903443,817.0981691283578,0.842518727244572,208.0,-95.93883,36.19666,125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,72743.0,Developed Low Intensity,22,64148.0,Deciduous Forest,41,53833.0,Developed Medium Intensity,23,349002.0
0,0,ACME,4,-98.02325,34.80833,orange,1,0.3323553681122215,3.116118089300449,0.9197075272760612,0.4678761345924635,0.0865270010085266,16.74498028788851,0.036960209040066,0.0429769872558907,1.4362909140918676,70.05621389933071,0.7950742642339782,5.890425873292381,0.016617768405611,0.0578756761712661,0.0,0,397,28.78214921512797,828.1187663762248,0.1689161418457413,422.0,-98.02325,34.80833,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,244513.0,Grassland/Herbaceous,71,58444.0,Deciduous Forest,41,20559.0,Cultivated Crops,82,349024.0
1,1,ADAX,4,-96.66909,34.79851,orange,2,0.7644129663692676,5.189584730077415,4.973268467105602,3.7386899543300496,1.3675198982310774,40.98290671755112,0.2269171924154647,0.2893767226510346,1.6096222057955567,31.85321437371428,8.781867253442437,0.0530046472182588,0.0048706973119481,0.0137525571160887,0.1509916166703913,1,295,44.36407874247636,1967.475769878728,0.239159692602824,304.0,-96.66909,34.79851,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143041.0,Deciduous Forest,41,111176.0,Grassland/Herbaceous,71,30651.0,Pasture/Hay,81,349026.0
2,2,ARD2,4,-97.08568,34.19258,orange,9,1.7886970847360504,5.566363441014254,5.522240527182866,4.832318601819354,1.9457058949931951,33.15435857030299,0.1386720148986462,0.0805099921209082,1.5640713415944414,32.36444380775016,12.113172408853234,0.6205859179141895,0.0254996060454122,0.113745433708187,0.1696153570661127,8,266,37.80848056637776,1428.975370748519,0.939795847860468,272.0,-97.08568,34.19258,8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,115717.0,Deciduous Forest,41,112960.0,Grassland/Herbaceous,71,42278.0,Pasture/Hay,81,349025.0
3,3,ARDM,4,-97.085,34.1922,orange,10,1.7974109030893808,5.568735995782259,5.522604454988796,4.829198686540479,1.944687996057329,33.238204938653645,0.1444117798751869,0.081947954452983,1.571337700070487,32.355115443464506,12.02715170686701,0.6105982200675067,0.0255012865255786,0.1134663984733612,0.1696265350914894,9,266,37.72956001528556,1423.0156197335266,0.9356079151771148,272.0,-97.085,34.1922,9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,116002.0,Deciduous Forest,41,112920.0,Grassland/Herbaceous,71,41975.0,Pasture/Hay,81,349002.0
4,4,BOWL,4,-96.63121,35.17156,orange,19,1.538673130813004,4.327482363997914,2.096549589973696,1.2833737342479412,0.3409722580386359,52.36359677021908,0.0020057191649331,0.0842402049271923,1.4713382731331053,25.99813181586352,9.49593412072137,0.0,0.5303694534701806,0.2810872143999174,0.1862453510295069,18,281,21.02502925999368,441.89532144046575,-0.1303343970202874,281.0,-96.63121,35.17156,18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,182750.0,Deciduous Forest,41,90734.0,Grassland/Herbaceous,71,33141.0,Pasture/Hay,81,349002.0
5,5,BRIS,4,-96.35404,35.7805,orange,21,0.5314820757311818,3.761059411387184,1.1348789768038874,0.8202874300907674,0.2532777115613826,47.54343540845329,0.0103144769414137,0.0541510039424222,2.104153296048409,28.00896213440909,15.02103007243055,0.5927959108829193,0.0882460804987622,0.0429769872558907,0.0329490235628495,20,239,24.137646864041443,582.4201939444968,0.0815361700523329,230.0,-96.35404,35.7805,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,165938.0,Deciduous Forest,41,97758.0,Grassland/Herbaceous,71,52427.0,Pasture/Hay,81,349024.0
6,6,BURB,4,-96.81046,36.63459,orange,24,1.996132082229067,1.5675094907241602,0.5945132870138242,0.1289305923644438,0.0108874722441085,12.139818064608551,0.0,0.0071628106869135,2.158011603753313,64.34467445025427,8.779313802736194,4.656686483776234,2.8685624238951366,0.7392020628894779,0.0085953728242962,23,301,29.341735718967847,860.633021672545,0.0611043758799535,298.0,-96.81046,36.63459,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,224579.0,Grassland/Herbaceous,71,42371.0,Deciduous Forest,41,30642.0,Pasture/Hay,81,349025.0
7,7,BURN,4,-97.26918,33.89376,orange,25,1.5861418874973856,2.34368508665618,0.8844689318468983,0.3687436071548293,0.052432074677027,29.975101927380145,0.7618409101978952,0.0985608398300398,1.7087699091463886,42.27858909011727,12.75847150474324,5.366122003420978,0.1229145357182764,0.426332935078777,1.2678247565346696,24,228,32.28356965079414,1041.8612401668486,0.5524276877372915,202.0,-97.26918,33.89376,24,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,147562.0,Grassland/Herbaceous,71,104620.0,Deciduous Forest,41,44530.0,Pasture/Hay,81,349023.0
8,8,BYAR,4,-97.0033,34.8497,orange,27,1.093322025740055,2.2920797185326105,1.169820186346081,0.416585488843302,0.0478471641243682,26.12569765176433,0.0074492590852309,0.0326621359890897,0.9045119589259314,47.05095293214298,16.098421903113792,4.3709960232416885,0.0203422075019769,0.0828013798319905,0.2865099648165763,26,345,25.75090054872865,662.8743163258832,0.3938312138508018,381.0,-97.0033,34.8497,26,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,164221.0,Grassland/Herbaceous,71,91186.0,Deciduous Forest,41,56188.0,Pasture/Hay,81,349028.0
9,9,CALV,4,-96.33422,34.9924,orange,28,2.399344435148361,2.7122276597939328,0.8446700973032446,0.3229115331278007,0.0733499134700239,45.560038050267615,1.5380559980745647,0.2292184795938248,1.9543740616368488,21.615875671896667,18.587039987163763,3.2889986590718943,0.0664733590822092,0.1398232725522331,0.6675988218170148,27,234,21.353691708028386,455.81902583376,0.1281379025516313,211.0,-96.33422,34.9924,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,159010.0,Deciduous Forest,41,75442.0,Grassland/Herbaceous,71,64871.0,Pasture/Hay,81,349012.0
10,10,CARL,4,-97.28585,36.1473,orange,30,5.226091490983273,3.287223008555433,0.9380605011775895,0.5280529944014348,0.0618879255511177,18.51222573047809,0.6566996544590823,0.367889335220533,1.049516070804371,63.850861560148765,0.3713275533067062,4.805769329948598,0.1455512323146657,0.1948323582164816,0.0040112544338687,29,293,24.13507266581735,582.2956102443742,0.1947786700988995,277.0,-97.28585,36.1473,29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,222851.0,Grassland/Herbaceous,71,64611.0,Deciduous Forest,41,18240.0,Open Water,11,349018.0
11,11,CENT,4,-96.33309,34.60896,orange,32,1.2211719468552389,2.274153388594564,0.6054285133048145,0.4392436871255469,0.1263577730087189,40.92387302333177,0.0593107914122558,0.0638952004103046,2.2297419264259664,31.56566163050237,20.046187920655345,0.078508004091585,0.2587325828273769,0.0891094498995728,0.018624161554573,31,208,31.838158071120443,1013.3089799361426,1.0546033293356056,202.0,-96.33309,34.60896,31,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,142828.0,Deciduous Forest,41,110167.0,Grassland/Herbaceous,71,69963.0,Pasture/Hay,81,349009.0
12,12,CHAN,4,-96.80407,35.65282,orange,33,0.7515156377138797,4.2260219810445,1.247177876846557,0.5735929495627858,0.1363787432526903,34.89490814490528,0.1421089425490218,0.1581535005787501,1.8640338310966456,37.91586921393126,13.04050104862647,0.5927891172054964,2.7450519729076177,1.681813493473303,0.0300835463057405,32,291,21.6899224696776,470.28632261372695,-0.1489624080251344,303.0,-96.80407,35.65282,32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,132337.0,Grassland/Herbaceous,71,121793.0,Deciduous Forest,41,45515.0,Pasture/Hay,81,349028.0
13,13,CHIC,4,-97.91446,35.03236,orange,36,0.785903588568154,5.5606331924647225,3.549602464006876,2.9129718501540003,1.2477616216603395,6.213595014683762,0.028078217892701,0.0160446959386863,0.4592794212448965,51.34818422749087,0.5956593367237304,27.103216101998424,0.0277917054652245,0.1289305923644438,0.0223479693431702,35,328,28.51876010995737,813.0318793139631,0.269202254082854,290.0,-97.91446,35.03236,35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,179218.0,Grassland/Herbaceous,71,94597.0,Cultivated Crops,82,21687.0,Deciduous Forest,41,349025.0
14,14,DURA,4,-96.32027,33.92075,orange,43,0.8134297568019804,3.6408072982327457,1.4515093863891626,1.2240126527150617,0.7034061475691659,18.530096041442228,0.1455520663809109,2.335709537671625,2.192449629816398,31.39082448942169,36.45420267265684,0.7237490544846081,0.2252045751484172,0.1461251060123318,0.0229215852568363,42,197,21.888405538136457,478.9327632804075,-0.1218220366459831,206.0,-96.32027,33.92075,42,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,127231.0,Pasture/Hay,81,109559.0,Grassland/Herbaceous,71,64673.0,Deciduous Forest,41,349016.0
15,15,FITT,4,-96.71779,34.55205,orange,50,0.1971352353445138,1.568199335814716,0.2593130639342806,0.0945561448600139,0.0191977627443058,23.468548620483155,0.0553010180544929,0.0085960131690921,0.9936991223470554,63.06149874354941,9.85934057117642,0.2065908498305153,0.0011461350892122,0.0171920263381843,0.189685357264634,49,350,50.84705696777442,2584.508979086684,-0.2765163743731435,396.0,-96.71779,34.55205,49,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,220084.0,Grassland/Herbaceous,71,81905.0,Deciduous Forest,41,34409.0,Pasture/Hay,81,348999.0
16,16,FORA,4,-96.42777,36.84053,orange,51,0.1776473756898162,1.495389764072824,0.2707689839143166,0.0163320974424508,0.0008595840759184,7.777803246935583,0.0154725133665323,0.0106015369363277,0.2257840839412502,82.09113883428938,7.892987513108657,0.0,0.0174782095436754,0.0077362566832661,0.0,50,330,39.929762990409046,1593.8211882079406,0.2024177308717618,356.0,-96.42777,36.84053,50,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,286503.0,Grassland/Herbaceous,71,27547.0,Pasture/Hay,81,27145.0,Deciduous Forest,41,349006.0
17,17,GUTH,4,-97.47978,35.84891,orange,57,2.017024373332875,7.061877379816576,2.68946133415848,1.4686458718329995,0.5128513676513986,19.12620441281384,4.534007202839878,0.3151600583332617,0.8148320053634512,43.428769529179526,0.8767179804543461,16.512668001799277,0.2197525134014651,0.3721753779771881,0.0498525910454432,56,330,21.86497030212966,477.90829247657,0.0149629620124907,340.0,-97.47978,35.84891,56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,151579.0,Grassland/Herbaceous,71,66756.0,Deciduous Forest,41,57634.0,Cultivated Crops,82,349029.0
18,18,HOLD,4,-96.35595,35.07073,orange,62,2.1428694222074505,3.608123363264932,1.7231202975204716,0.7899306052982941,0.2034279034319147,30.52450016904572,0.4317828879885851,0.1590175864855108,1.429725687500358,26.88056203404982,29.83800262450648,1.7214011884773852,0.2286415027305182,0.095983588239002,0.2229111392535628,61,280,21.252102218915383,451.4917452674597,0.0627479788746447,297.0,-96.35595,35.07073,61,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,106536.0,Deciduous Forest,41,104140.0,Pasture/Hay,81,93818.0,Grassland/Herbaceous,71,349018.0
19,19,KETC,4,-97.76484,34.52887,orange,70,1.9763627247331848,2.4195974500393955,0.5205930807248764,0.3730391805744574,0.0739202062889477,18.22792063605759,0.0455554759687701,0.0180502829310221,0.8225771792851515,61.45319103216102,3.690853090752812,10.20041544301984,0.024353556335506,0.133801303631545,0.0197693574958813,69,341,31.96080358641285,1021.13124741692,0.1231502683215183,347.0,-97.76484,34.52887,69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,214487.0,Grassland/Herbaceous,71,63620.0,Deciduous Forest,41,35602.0,Cultivated Crops,82,349025.0
20,20,MADI,4,-96.94394,34.03579,orange,75,5.26177057935346,2.2270483372346552,0.6807496268197016,0.2664550306996306,0.0117469422136396,41.89246104169592,1.572084681127821,0.2206133049878662,2.583754265429322,33.41947757623336,8.470118357605571,1.6196454715537767,0.8603918894526784,0.8824532199514651,0.0312296756411395,74,232,25.418142080912165,645.8537299797207,0.1364663564523321,230.0,-96.94394,34.03579,74,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,146216.0,Deciduous Forest,41,116643.0,Grassland/Herbaceous,71,29563.0,Pasture/Hay,81,349027.0
